Session,Game,Turns,Elapsed,Winners
20180425_211147,1,781,1545.3059,Player 1
20180425_211147,2,19,68.9013,Player 1
20180425_211147,3,1915,2246.3166,Player 1
20180425_211147,4,1253,1653.2812,Player 1
20180425_211147,5,762,1509.1303,Player 1
20180425_211147,6,906,1463.624,Player 2
20180425_211147,7,366,783.5508,Player 2
20180425_211147,8,1078,2012.5737,Player 2
20180425_211147,9,468,1086.0498,Player 2
20180425_211147,10,1746,2754.5785,Player 2
20180425_211147,11,790,1490.413,Player 2
20180425_211147,12,701,1391.8349,Player 1
20180425_211147,13,1216,1778.9782,Player 1
20180425_211147,14,1596,1729.5572,Player 1
20180425_211147,15,1178,1923.6911,Player 1
20180425_211147,16,54,141.3505,Player 2
20180425_211147,17,768,1389.6999,Player 2
20180425_211147,18,1570,2436.5954,Player 1
20180425_211147,19,988,1686.5784,Player 1
20180425_211147,20,473,1154.3957,Player 1
20180425_211147,21,38,97.8027,Player 2
20180425_211147,22,1992,2480.5571,Player 1
20180425_211147,23,256,562.9032,Player 2
20180425_211147,24,53,157.9045,Player 1
20180425_211147,25,1106,1608.8924,Player 1
20180425_211147,26,1563,1651.4691,Player 1
20180425_211147,27,44,126.9162,Player 2
20180425_211147,28,1790,1934.9697,Player 1
20180425_211147,29,741,1425.0624,Player 1
20180425_211147,30,2000,2527.5481,
20180425_211147,31,171,411.9187,Player 1
20180425_211147,32,916,1951.9566,Player 2
20180425_211147,33,2000,2580.3208,
20180425_211147,34,961,1284.7674,Player 1
20180425_211147,35,4,9.9826,Player 2
20180425_211147,36,530,1128.2397,Player 2
20180425_211147,37,749,1324.8859,Player 1
20180425_211147,38,1869,3765.3767,Player 1
20180425_211147,39,1095,1781.4832,Player 1
20180425_211147,40,1607,2256.1967,Player 1
20180425_211147,41,1746,2197.6965,Player 1
20180425_211147,42,1244,2187.5797,Player 1
20180425_211147,43,422,1051.0471,Player 2
20180425_211147,44,11,33.7743,Player 1
20180425_211147,45,1820,1712.7669,Player 1
20180425_211147,46,742,1438.4066,Player 2
20180425_211147,47,1239,1656.7216,Player 1
20180425_211147,48,1270,1369.2538,Player 1
20180425_211147,49,588,1023.6206,Player 2
20180425_211147,50,91,230.6815,Player 1
20180425_211147,51,1176,1901.7254,Player 1
20180425_211147,52,22,61.4528,Player 2
20180425_211147,53,1482,2076.4815,Player 1
20180425_211147,54,633,1207.0937,Player 1
20180425_211147,55,959,1806.2652,Player 1
20180425_211147,56,1033,1598.9331,Player 2
20180425_211147,57,2000,2509.6591,
20180425_211147,58,1749,1795.0945,Player 1
20180425_211147,59,559,926.8964,Player 1
20180425_211147,60,258,601.2113,Player 2
20180425_211147,61,53,141.4539,Player 1
20180425_211147,62,619,1128.2265,Player 1
20180425_211147,63,703,1329.1644,Player 1
20180425_211147,64,348,776.1355,Player 2
20180425_211147,65,200,496.5188,Player 2
20180425_211147,66,114,300.5642,Player 2
20180425_211147,67,2000,1714.8641,
20180425_211147,68,2000,3353.0583,
20180425_211147,69,82,210.3773,Player 2
20180425_211147,70,1253,1813.6321,Player 1
20180425_211147,71,2000,2230.6032,
20180425_211147,72,12,34.3663,Player 2
20180425_211147,73,1319,1587.3341,Player 1
20180425_211147,74,1035,1239.0712,Player 1
20180425_211147,75,1527,1920.1773,Player 1
20180425_211147,76,1968,2002.3802,Player 1
20180425_211147,77,2000,3404.4575,
20180425_211147,78,1546,1968.9246,Player 1
20180425_211147,79,146,412.9821,Player 2
20180425_211147,80,1228,2085.0012,Player 2
20180425_211147,81,725,1274.3138,Player 1
20180425_211147,82,2000,2339.8954,
20180425_211147,83,588,1146.7264,Player 2
20180425_211147,84,385,870.2321,Player 1
20180425_211147,85,469,932.6494,Player 1
20180425_211147,86,2000,2756.6523,
20180425_211147,87,1302,1675.7355,Player 1
20180425_211147,88,181,453.4538,Player 1
20180425_211147,89,781,1291.4283,Player 1
20180425_211147,90,2000,1909.4369,
20180425_211147,91,110,319.6298,Player 2
20180425_211147,92,2000,2672.435,
20180425_211147,93,553,1099.5167,Player 1
20180425_211147,94,2000,2543.3289,
20180425_211147,95,261,647.2206,Player 1
20180425_211147,96,264,637.3257,Player 2
20180425_211147,97,1131,1633.6117,Player 1
20180425_211147,98,1416,1941.0029,Player 1
20180425_211147,99,1406,1705.4488,Player 1
20180425_211147,100,1649,2488.4446,Player 1
20180425_211147,101,99,265.6797,Player 1
20180425_211147,102,2000,2586.7651,
20180425_211147,103,718,1375.8018,Player 2
20180425_211147,104,1420,2270.3307,Player 2
20180425_211147,105,1342,2352.9853,Player 1
20180425_211147,106,1438,1880.5556,Player 1
20180425_211147,107,419,1018.3308,Player 1
20180425_211147,108,535,1299.1455,Player 1
20180425_211147,109,142,392.5938,Player 2
20180425_211147,110,215,536.8362,Player 1
20180425_211147,111,433,927.648,Player 1
20180425_211147,112,2000,2442.7545,
20180425_211147,113,270,664.024,Player 2
20180425_211147,114,68,186.8338,Player 2
20180425_211147,115,883,1637.1333,Player 1
20180425_211147,116,1446,1784.5966,Player 1
20180425_211147,117,630,1352.0274,Player 2
20180425_211147,118,43,118.6919,Player 1
20180425_211147,119,475,935.9667,Player 1
20180425_211147,120,2000,3078.5008,
20180425_211147,121,1134,2361.9522,Player 2
20180425_211147,122,1070,1638.8186,Player 2
20180425_211147,123,1424,1560.3637,Player 1
20180425_211147,124,1260,2210.5788,Player 2
20180425_211147,125,308,801.8259,Player 2
20180425_211147,126,1784,2233.2759,Player 1
20180425_211147,127,990,1568.2795,Player 2
20180425_211147,128,1286,1499.6473,Player 1
20180425_211147,129,324,733.981,Player 2
20180425_211147,130,155,406.5067,Player 1
20180425_211147,131,1692,1986.0165,Player 1
20180425_211147,132,1132,1779.1948,Player 1
20180425_211147,133,210,497.7253,Player 2
20180425_211147,134,230,551.785,Player 2
20180425_211147,135,383,799.0235,Player 1
20180425_211147,136,327,805.1178,Player 1
20180425_211147,137,1388,2051.569,Player 1
20180425_211147,138,48,116.4023,Player 2
20180425_211147,139,623,1347.9425,Player 1
20180425_211147,140,336,843.2896,Player 2
20180425_211147,141,60,150.5746,Player 2
20180425_211147,142,2000,2257.5583,
20180425_211147,143,1754,2181.478,Player 1
20180425_211147,144,649,1448.6038,Player 1
20180425_211147,145,1365,2035.9171,Player 1
20180425_211147,146,70,190.6713,Player 2
20180425_211147,147,2000,2540.0579,
20180425_211147,148,1188,2064.9079,Player 2
20180425_211147,149,1493,2492.173,Player 1
20180425_211147,150,31,99.2771,Player 1
20180425_211147,151,1405,1814.9892,Player 1
20180425_211147,152,358,746.8058,Player 2
20180425_211147,153,1415,2372.512,Player 1
20180425_211147,154,1162,1804.7251,Player 2
20180425_211147,155,356,764.1755,Player 2
20180425_211147,156,1514,2418.3371,Player 1
20180425_211147,157,102,267.0926,Player 2
20180425_211147,158,2000,2529.055,
20180425_211147,159,2000,3671.4898,
20180425_211147,160,529,1057.3605,Player 1
20180425_211147,161,143,376.7631,Player 1
20180425_211147,162,301,758.8488,Player 1
20180425_211147,163,2000,2304.6289,
20180425_211147,164,1550,2001.0133,Player 2
20180425_211147,165,17,48.0068,Player 1
20180425_211147,166,1522,1945.608,Player 1
20180425_211147,167,139,387.199,Player 1
20180425_211147,168,83,209.2122,Player 1
20180425_211147,169,2000,3851.5792,
20180425_211147,170,1765,2576.6963,Player 1
20180425_211147,171,185,471.0462,Player 1
20180425_211147,172,1234,1764.9344,Player 1
20180425_211147,173,303,770.1754,Player 1
20180425_211147,174,1874,2002.1726,Player 1
20180425_211147,175,1,5.9728,Player 1
20180425_211147,176,59,166.9161,Player 1
20180425_211147,177,2000,2438.8033,
20180425_211147,178,24,60.6917,Player 2
20180425_211147,179,2000,3917.8598,
20180425_211147,180,98,261.5706,Player 2
20180425_211147,181,593,1006.8598,Player 1
20180425_211147,182,1339,1961.2759,Player 1
20180425_211147,183,6,24.5793,Player 2
20180425_211147,184,327,736.2533,Player 1
20180425_211147,185,243,546.1764,Player 1
20180425_211147,186,491,829.7205,Player 1
20180425_211147,187,971,1596.3309,Player 1
20180425_211147,188,1260,1753.2008,Player 1
20180425_211147,189,295,727.7029,Player 1
20180425_211147,190,1060,1438.9543,Player 1
20180425_211147,191,87,243.4141,Player 1
20180425_211147,192,61,154.8629,Player 1
20180425_211147,193,253,559.7196,Player 1
20180425_211147,194,1864,2059.1151,Player 1
20180425_211147,195,1335,2655.1105,Player 1
20180425_211147,196,1051,1327.4447,Player 1
20180425_211147,197,1010,1450.2686,Player 1
20180425_211147,198,42,109.2807,Player 2
20180425_211147,199,333,727.4391,Player 1
20180425_211147,200,1774,2458.6443,Player 1
20180425_211147,201,883,1397.3257,Player 1
20180425_211147,202,2000,2280.5484,
20180425_211147,203,314,692.45,Player 2
20180425_211147,204,1314,1841.0972,Player 1
20180425_211147,205,1936,2186.7345,Player 1
20180425_211147,206,777,1492.0179,Player 1
20180425_211147,207,645,1352.3121,Player 1
20180425_211147,208,238,534.2836,Player 2
20180425_211147,209,305,707.9275,Player 1
20180425_211147,210,117,300.4103,Player 1
20180425_211147,211,788,1132.7602,Player 2
20180425_211147,212,38,95.344,Player 2
20180425_211147,213,146,353.6507,Player 2
20180425_211147,214,1044,1350.3638,Player 1
20180425_211147,215,502,1135.2804,Player 2
20180425_211147,216,1542,1797.6081,Player 1
20180425_211147,217,1311,1573.9447,Player 1
20180425_211147,218,2000,2495.4111,
20180425_211147,219,109,285.2031,Player 1
20180425_211147,220,909,1831.645,Player 1
20180425_211147,221,1396,2162.693,Player 1
20180425_211147,222,56,157.4094,Player 2
20180425_211147,223,27,101.8999,Player 1
20180425_211147,224,673,1449.1802,Player 1
20180425_211147,225,297,717.7018,Player 1
20180425_211147,226,650,1069.8129,Player 2
20180425_211147,227,284,738.4416,Player 2
20180425_211147,228,886,1817.3572,Player 2
20180425_211147,229,491,939.5363,Player 1
20180425_211147,230,1,3.858,Player 1
20180425_211147,231,1172,1817.3794,Player 1
20180425_211147,232,67,169.9319,Player 1
20180425_211147,233,621,1415.9597,Player 1
20180425_211147,234,2000,2997.2176,
20180425_211147,235,157,427.0529,Player 1
20180425_211147,236,732,1247.0469,Player 2
20180425_211147,237,1847,1818.2298,Player 1
20180425_211147,238,998,1314.6415,Player 2
20180425_211147,239,1621,2107.7968,Player 2
20180425_211147,240,2000,2817.6103,
20180425_211147,241,54,146.116,Player 2
20180425_211147,242,246,622.8475,Player 2
20180425_211147,243,112,305.4306,Player 2
20180425_211147,244,2000,3296.3611,
20180425_211147,245,413,959.6866,Player 1
20180425_211147,246,594,1235.1007,Player 2
20180425_211147,247,2,5.8231,Player 2
20180425_211147,248,4,11.8012,Player 2
20180425_211147,249,82,196.9822,Player 2
20180425_211147,250,735,1504.243,Player 1
20180425_211147,251,1613,2314.6054,Player 1
20180425_211147,252,909,1726.5398,Player 1
20180425_211147,253,245,561.1711,Player 1
20180425_211147,254,116,307.6939,Player 2
20180425_211147,255,1942,2725.41,Player 1
20180425_211147,256,1282,1610.0292,Player 1
20180425_211147,257,1984,1864.1525,Player 2
20180425_211147,258,119,318.9459,Player 1
20180425_211147,259,77,193.8212,Player 1
20180425_211147,260,973,1555.3378,Player 1
20180425_211147,261,409,883.4221,Player 1
20180425_211147,262,1272,2143.5158,Player 1
20180425_211147,263,2000,2620.651,
20180425_211147,264,2000,2664.8852,
20180425_211147,265,2000,2506.686,
20180425_211147,266,601,1147.4128,Player 1
20180425_211147,267,1246,1964.7183,Player 1
20180425_211147,268,1506,2062.4923,Player 1
20180425_211147,269,108,272.6293,Player 2
20180425_211147,270,1467,1927.8449,Player 1
20180425_211147,271,509,1154.8555,Player 1
20180425_211147,272,752,1383.5088,Player 2
20180425_211147,273,617,1300.7057,Player 1
20180425_211147,274,1482,2252.1676,Player 1
20180425_211147,275,1994,2859.8252,Player 1
20180425_211147,276,1666,2167.4778,Player 1
20180425_211147,277,1493,1980.8371,Player 1
20180425_211147,278,1736,2407.6874,Player 1
20180425_211147,279,144,406.8542,Player 2
20180425_211147,280,1584,1959.8384,Player 1
20180425_211147,281,1594,2221.8902,Player 1
20180425_211147,282,1208,2113.7352,Player 1
20180425_211147,283,1558,2073.9589,Player 1
20180425_211147,284,401,832.7626,Player 1
20180425_211147,285,1947,2641.2313,Player 1
20180425_211147,286,144,354.7067,Player 2
20180425_211147,287,1221,2135.6775,Player 1
20180425_211147,288,893,1445.6574,Player 1
20180425_211147,289,644,1380.6079,Player 2
20180425_211147,290,2000,2753.4724,
20180425_211147,291,364,765.9773,Player 2
20180425_211147,292,2000,2626.2116,
20180425_211147,293,1523,2040.0426,Player 1
20180425_211147,294,1106,1837.4448,Player 2
20180425_211147,295,2000,3216.5401,
20180425_211147,296,169,415.2803,Player 1
20180425_211147,297,1186,1612.4612,Player 1
20180425_211147,298,1599,2388.3244,Player 1
