Session,Game,Turns,Elapsed,Winners
20180424_201128,3420,1848,97,Player 1
20180424_201128,5558,1936,68,Player 1
20180424_201128,3403,1510,114,Player 2
20180424_201128,8080,1768,79,Player 1
20180424_201128,8081,97,16,Player 1
20180424_201128,3421,1690,83,Player 1
20180424_201128,3422,527,33,Player 1
20180424_201128,5559,1414,105,Player 2
20180424_201128,3423,194,23,Player 2
20180424_201128,3404,880,113,Player 2
20180424_201128,8082,1160,86,Player 2
20180424_201128,3405,108,16,Player 2
20180424_201128,1079,2000,285,
20180424_201128,5560,302,46,Player 2
20180424_201128,3406,83,25,Player 1
20180424_201128,3424,628,58,Player 2
20180424_201128,8083,720,52,Player 2
20180424_201128,3425,924,56,Player 2
20180424_201128,1080,1487,85,Player 1
20180424_201128,3407,1237,68,Player 2
20180424_201128,3426,110,12,Player 2
20180424_201128,3427,8,0,Player 2
20180424_201128,5561,1357,84,Player 1
20180424_201128,3408,45,6,Player 1
20180424_201128,3428,23,1,Player 1
20180424_201128,3429,5,1,Player 1
20180424_201128,3430,9,0,Player 1
20180424_201128,5562,50,5,Player 2
20180424_201128,3431,26,7,Player 2
20180424_201128,5563,1316,104,Player 2
20180424_201128,3409,310,131,Player 2
20180424_201128,3432,1324,160,Player 1
20180424_201128,5564,1631,76,Player 2
20180424_201128,3442,816,63,Player 2
20180424_201128,3443,1,0,Player 1
20180424_201128,3444,3,0,Player 1
20180424_201128,3445,27,3,Player 1
20180424_201128,8084,2000,275,
20180424_201128,8085,66,8,Player 2
20180424_201128,1081,1040,252,Player 2
20180424_201128,5565,1003,74,Player 2
20180424_201128,8086,512,46,Player 2
20180424_201128,8087,80,8,Player 2
20180424_201128,3433,2000,122,
20180424_201128,3446,1621,99,Player 1
20180424_201128,5566,264,38,Player 2
20180424_201128,1082,1159,68,Player 1
20180424_201128,8088,522,58,Player 2
20180424_201128,3434,654,50,Player 2
20180424_201128,3435,246,23,Player 2
20180424_201128,5567,1754,82,Player 1
20180424_201128,8089,929,55,Player 1
20180424_201128,3447,1048,111,Player 1
20180424_201128,3436,737,58,Player 1
20180424_201128,3437,136,12,Player 2
20180424_201128,8090,572,46,Player 2
20180424_201128,1083,613,138,Player 1
20180424_201128,3448,654,53,Player 2
20180424_201128,5568,744,87,Player 2
20180424_201128,3438,1108,56,Player 2
20180424_201128,8091,290,53,Player 2
20180424_201128,8092,75,9,Player 1
20180424_201128,3449,586,50,Player 2
20180424_201128,5569,653,57,Player 1
20180424_201128,3439,405,39,Player 1
20180424_201128,5570,614,55,Player 2
20180424_201128,8093,1615,93,Player 2
20180424_201128,3440,1524,75,Player 1
20180424_201128,1084,720,167,Player 2
20180424_201128,1085,18,2,Player 2
20180424_201128,3441,66,8,Player 2
20180424_201128,3458,6,0,Player 2
20180424_201128,3450,1727,110,Player 2
20180424_201128,3451,2,0,Player 2
20180424_201128,3459,54,5,Player 2
20180424_201128,5571,601,48,Player 1
20180424_201128,1086,64,15,Player 2
20180424_201128,3452,250,21,Player 2
20180424_201128,3453,418,43,Player 2
20180424_201128,5572,2000,94,
20180424_201128,3460,2000,104,
20180424_201128,8094,1707,162,Player 1
20180424_201128,5573,385,38,Player 1
20180424_201128,3461,1123,102,Player 1
20180424_201128,3462,45,4,Player 1
20180424_201128,3463,1,0,Player 1
20180424_201128,3454,2000,158,
20180424_201128,8095,431,95,Player 1
20180424_201128,8096,410,30,Player 2
20180424_201128,3464,531,72,Player 1
20180424_201128,3465,33,3,Player 1
20180424_201128,3466,39,4,Player 1
20180424_201128,3467,35,4,Player 1
20180424_201128,3455,953,83,Player 1
20180424_201128,5574,807,108,Player 2
20180424_201128,1087,1758,316,Player 1
20180424_201128,3468,1528,78,Player 1
20180424_201128,8097,2000,115,
20180424_201128,3456,242,83,Player 2
20180424_201128,8098,61,7,Player 1
20180424_201128,3457,107,22,Player 1
20180424_201128,3474,179,20,Player 1
20180424_201128,3469,1067,56,Player 1
20180424_201128,5575,2000,129,
20180424_201128,8099,987,64,Player 1
20180424_201128,8100,104,11,Player 2
20180424_201128,1088,1697,174,Player 2
20180424_201128,5576,691,54,Player 2
20180424_201128,3470,910,70,Player 2
20180424_201128,8101,236,25,Player 2
20180424_201128,3471,245,24,Player 1
20180424_201128,3475,1831,131,Player 2
20180424_201128,1089,495,66,Player 1
20180424_201128,1090,92,10,Player 2
20180424_201128,8102,1014,82,Player 2
20180424_201128,5577,1628,107,Player 2
20180424_201128,3476,338,53,Player 2
20180424_201128,3472,2000,126,
20180424_201128,3473,52,6,Player 2
20180424_201128,3490,8,0,Player 2
20180424_201128,8103,1192,74,Player 2
20180424_201128,8104,4,0,Player 2
20180424_201128,3491,8,0,Player 2
20180424_201128,3492,32,3,Player 2
20180424_201128,1091,1560,115,Player 2
20180424_201128,8105,720,54,Player 2
20180424_201128,5578,1266,113,Player 1
20180424_201128,3477,2000,136,
20180424_201128,5579,236,53,Player 2
20180424_201128,8106,838,66,Player 2
20180424_201128,1092,1563,108,Player 1
20180424_201128,3493,1948,148,Player 1
20180424_201128,3494,32,3,Player 2
20180424_201128,5580,365,44,Player 1
20180424_201128,8107,505,49,Player 1
20180424_201128,3478,789,85,Player 1
20180424_201128,5581,206,23,Player 2
20180424_201128,8108,484,42,Player 2
20180424_201128,3495,1304,74,Player 2
20180424_201128,5582,863,58,Player 1
20180424_201128,3479,781,69,Player 1
20180424_201128,1093,1703,114,Player 1
20180424_201128,3480,56,7,Player 2
20180424_201128,3496,290,32,Player 2
20180424_201128,5583,266,62,Player 2
20180424_201128,3497,1456,55,Player 1
20180424_201128,8109,1217,115,Player 1
20180424_201128,3481,2000,99,
20180424_201128,3498,471,48,Player 1
20180424_201128,5584,972,80,Player 2
20180424_201128,1094,438,139,Player 2
20180424_201128,3499,267,23,Player 1
20180424_201128,3500,102,9,Player 2
20180424_201128,8110,1624,88,Player 1
20180424_201128,1095,278,31,Player 2
20180424_201128,8111,47,5,Player 1
20180424_201128,8112,136,14,Player 2
20180424_201128,5585,1628,63,Player 1
20180424_201128,3501,210,48,Player 2
20180424_201128,1096,264,35,Player 2
20180424_201128,3482,1424,122,Player 1
20180424_201128,3483,60,9,Player 2
20180424_201128,3484,66,7,Player 2
20180424_201128,5586,1001,76,Player 2
20180424_201128,3485,327,30,Player 1
20180424_201128,3502,1451,77,Player 2
20180424_201128,3486,178,24,Player 2
20180424_201128,8113,1613,119,Player 2
20180424_201128,5587,1112,66,Player 1
20180424_201128,3503,1282,64,Player 2
20180424_201128,5588,122,12,Player 2
20180424_201128,8114,771,51,Player 1
20180424_201128,8115,14,1,Player 2
20180424_201128,1097,2000,161,
20180424_201128,5589,221,21,Player 1
20180424_201128,8116,327,27,Player 1
20180424_201128,1098,261,25,Player 1
20180424_201128,5590,233,22,Player 1
20180424_201128,3504,810,59,Player 2
20180424_201128,3505,60,13,Player 2
20180424_201128,5591,432,47,Player 2
20180424_201128,3487,861,158,Player 1
20180424_201128,8117,1131,83,Player 1
20180424_201128,3506,2000,75,
20180424_201128,3488,231,27,Player 1
20180424_201128,3489,40,4,Player 2
20180424_201128,3507,152,18,Player 2
20180424_201128,3522,74,14,Player 2
