Session,Game,Turns,Elapsed,Winners
20180425_151450,223,1412,58.5549,Player 1
20180425_151450,224,1394,50.9394,Player 1
20180425_151450,225,227,16.3091,Player 1
20180425_151450,226,856,53.4654,Player 2
20180425_151450,227,2000,59.1543,
20180425_151450,228,430,25.6235,Player 2
20180425_151450,229,806,40.5153,Player 2
20180425_151450,230,294,22.2413,Player 2
20180425_151450,231,1146,50.6851,Player 1
20180425_151450,232,226,16.5666,Player 2
20180425_151450,233,43,3.5499,Player 1
20180425_151450,234,91,7.091,Player 1
20180425_151450,235,22,1.8092,Player 2
20180425_151450,236,1797,58.5301,Player 1
20180425_151450,237,126,11.1859,Player 2
20180425_151450,238,204,22.4499,Player 2
20180425_151450,239,1178,66.0385,Player 2
20180425_151450,240,591,36.587,Player 1
20180425_151450,241,276,18.2248,Player 2
20180425_151450,242,1257,40.8577,Player 2
20180425_151450,243,1706,50.564,Player 1
20180425_151450,244,1900,75.7125,Player 2
20180425_151450,245,2000,83.3848,
20180425_151450,246,1423,63.6378,Player 2
20180425_151450,247,344,28.8515,Player 2
20180425_151450,248,317,20.3934,Player 1
20180425_151450,249,61,4.6163,Player 1
