Session,Game,Turns,Elapsed,Winners
20180425_153954,226,693,1593.6995,Player 1
20180425_153954,227,285,760.9632,Player 1
20180425_153954,228,755,1794.0348,Player 1
20180425_153954,229,2000,2987.598,
20180425_153954,230,2000,2885.7188,
20180425_153954,231,377,1055.1715,Player 1
20180425_153954,232,1127,2171.8381,Player 1
20180425_153954,233,2000,2709.2016,
20180425_153954,234,647,1464.801,Player 1
20180425_153954,235,1741,3666.5929,Player 1
20180425_153954,236,241,622.8747,Player 1
20180425_153954,237,583,1508.5695,Player 1
20180425_153954,238,2000,3809.7964,
20180425_153954,239,1667,1971.3574,Player 1
20180425_153954,240,2000,3027.9246,
20180425_153954,241,2000,2819.3601,
20180425_153954,242,283,728.4133,Player 1
20180425_153954,243,1483,2709.0734,Player 1
20180425_153954,244,313,781.7251,Player 1
20180425_153954,245,2000,3198.5524,
20180425_153954,246,2000,3556.569,
20180425_153954,247,1367,2703.1389,Player 1
20180425_153954,248,1741,3938.9957,Player 1
20180425_153954,249,915,1734.7101,Player 1
