Session,Game,Turns,Elapsed,Winners
20180425_151500,173,977,51.3216,Player 1
20180425_151500,174,2000,60.3299,
20180425_151500,175,2000,67.5969,
20180425_151500,176,2000,96.8002,
20180425_151500,177,2000,63.9568,
20180425_151500,178,2000,85.7553,
20180425_151500,179,1705,90.2432,Player 2
20180425_151500,180,2000,67.651,
20180425_151500,181,2000,49.2362,
20180425_151500,182,2000,112.4485,
20180425_151500,183,2000,116.5782,
20180425_151500,184,2000,56.8423,
20180425_151500,185,155,10.8367,Player 1
20180425_151500,186,2000,41.5817,
20180425_151500,187,2000,64.178,
20180425_151500,188,1069,55.0747,Player 1
20180425_151500,189,233,9.9886,Player 1
20180425_151500,190,13,0.5978,Player 1
20180425_151500,191,29,1.3965,Player 1
20180425_151500,192,5,0.2636,Player 1
20180425_151500,193,15,1.52,Player 1
20180425_151500,194,249,11.8189,Player 1
20180425_151500,195,2000,89.2133,
20180425_151500,196,2000,78.1544,
20180425_151500,197,105,6.9792,Player 1
20180425_151500,198,21,0.9792,Player 1
20180425_151500,199,81,4.0445,Player 1
20180425_151500,200,45,2.4448,Player 1
20180425_151500,201,71,4.8428,Player 1
20180425_151500,202,2000,59.3237,
20180425_151500,203,415,16.1341,Player 1
20180425_151500,204,59,3.1709,Player 1
20180425_151500,205,547,32.8878,Player 1
20180425_151500,206,735,34.9516,Player 1
20180425_151500,207,55,2.9212,Player 1
20180425_151500,208,2000,60.9916,
20180425_151500,209,65,3.4987,Player 1
20180425_151500,210,2000,71.8348,
20180425_151500,211,2000,84.59,
20180425_151500,212,475,25.3639,Player 1
20180425_151500,213,563,34.4409,Player 1
20180425_151500,214,2000,67.8553,
20180425_151500,215,1841,50.2634,Player 1
20180425_151500,216,283,13.8321,Player 1
20180425_151500,217,299,18.4713,Player 1
20180425_151500,218,1891,55.792,Player 1
20180425_151500,219,2000,51.0114,
20180425_151500,220,279,16.3486,Player 1
20180425_151500,221,257,10.2289,Player 1
20180425_151500,222,1115,30.9975,Player 1
20180425_151500,223,1081,49.2312,Player 1
20180425_151500,224,199,16.0173,Player 1
20180425_151500,225,2000,67.4543,
20180425_151500,226,163,11.4917,Player 1
20180425_151500,227,2000,91.194,
20180425_151500,228,1755,59.2705,Player 1
20180425_151500,229,155,10.808,Player 1
20180425_151500,230,2000,78.45,
20180425_151500,231,627,29.6212,Player 1
20180425_151500,232,2000,84.2903,
20180425_151500,233,2000,54.641,
20180425_151500,234,2000,84.6052,
20180425_151500,235,2000,74.3148,
20180425_151500,236,2000,82.5018,
20180425_151500,237,2000,53.2014,
20180425_151500,238,2000,64.7818,
20180425_151500,239,49,2.2078,Player 1
20180425_151500,240,237,12.5833,Player 1
20180425_151500,241,2000,50.6532,
20180425_151500,242,2000,54.1133,
20180425_151500,243,2000,56.3758,
20180425_151500,244,827,46.8943,Player 1
20180425_151500,245,299,16.6849,Player 1
20180425_151500,246,75,4.477,Player 1
20180425_151500,247,911,58.5769,Player 1
20180425_151500,248,2000,76.4939,
20180425_151500,249,1337,66.2966,Player 1
