Session,Game,Turns,Elapsed,Winners
20180425_133215,199,9,16,Player 1
20180425_133215,200,1000,403,
20180425_133215,201,1000,255,
20180425_133215,202,309,506,Player 1
20180425_133215,203,1000,335,
20180425_133215,204,13,25,Player 1
20180425_133215,205,509,724,Player 1
20180425_133215,206,1000,521,
20180425_133215,207,1000,210,
20180425_133215,208,1000,284,
20180425_133215,209,1000,401,
20180425_133215,210,337,471,Player 1
20180425_133215,211,1000,271,
20180425_133215,212,159,287,Player 1
20180425_133215,213,275,424,Player 1
20180425_133215,214,1000,158,
20180425_133215,215,53,93,Player 1
20180425_133215,216,1000,271,
20180425_133215,217,1000,22,
20180425_133215,218,1000,399,
20180425_133215,219,233,341,Player 1
20180425_133215,220,557,526,Player 1
20180425_133215,221,1000,375,
20180425_133215,222,393,631,Player 1
20180425_133215,223,1000,256,
20180425_133215,224,1000,285,
20180425_133215,225,1000,322,
20180425_133215,226,409,647,Player 1
20180425_133215,227,1000,165,
20180425_133215,228,1000,984,
20180425_133215,229,1000,215,
20180425_133215,230,101,179,Player 1
20180425_133215,231,1000,951,
20180425_133215,232,1000,350,
20180425_133215,233,1000,456,
20180425_133215,234,1000,602,
20180425_133215,235,265,430,Player 1
20180425_133215,236,477,696,Player 1
20180425_133215,237,715,83,Player 1
20180425_133215,238,1000,166,
20180425_133215,239,1000,299,
20180425_133215,240,1000,186,
20180425_133215,241,1000,16,
20180425_133215,242,585,744,Player 1
20180425_133215,243,1000,291,
20180425_133215,244,1000,60,
20180425_133215,245,1000,532,
20180425_133215,246,1000,68,
20180425_133215,247,649,5,Player 1
20180425_133215,248,335,510,Player 1
20180425_133215,249,1000,320,
