Session,Game,Turns,Elapsed,Winners
20180425_102813,903,1876,194,Player 1
20180425_102813,705,317,159,Player 1
20180425_102813,941,13,1,Player 1
20180425_102813,923,1309,148,Player 2
20180425_102813,904,1204,79,Player 1
20180425_102813,930,1185,173,Player 2
20180425_102813,931,137,24,Player 1
20180425_102813,932,63,13,Player 1
20180425_102813,887,1414,201,Player 2
20180425_102813,924,660,95,Player 2
20180425_102813,109,1207,176,Player 1
20180425_102813,942,943,193,Player 1
20180425_102813,933,909,93,Player 1
20180425_102813,957,1102,76,Player 1
20180425_102813,905,1773,168,Player 2
20180425_102813,943,256,42,Player 2
20180425_102813,958,98,18,Player 2
20180425_102813,906,28,24,Player 2
20180425_102813,959,244,31,Player 2
20180425_102813,907,424,112,Player 2
20180425_102813,934,1592,167,Player 2
20180425_102813,960,1617,101,Player 1
20180425_102813,888,1662,272,Player 1
20180425_102813,889,211,53,Player 1
20180425_102813,935,1232,82,Player 1
20180425_102813,110,2000,308,
20180425_102813,961,1393,110,Player 2
20180425_102813,944,1606,303,Player 2
20180425_102813,908,1307,180,Player 1
20180425_102813,962,844,77,Player 2
20180425_102813,963,330,40,Player 2
20180425_102813,936,1498,154,Player 1
20180425_102813,890,823,167,Player 1
20180425_102813,111,1051,213,Player 1
20180425_102813,937,599,71,Player 1
20180425_102813,945,458,141,Player 2
20180425_102813,973,1919,140,Player 2
20180425_102813,891,415,70,Player 1
20180425_102813,938,182,23,Player 2
20180425_102813,974,196,35,Player 2
20180425_102813,939,92,16,Player 2
20180425_102813,964,1521,123,Player 2
20180425_102813,892,82,29,Player 2
20180425_102813,965,238,25,Player 2
20180425_102813,940,190,33,Player 2
20180425_102813,966,43,6,Player 1
20180425_102813,967,14,6,Player 2
20180425_102813,118,75,16,Player 1
20180425_102813,119,32,4,Player 2
20180425_102813,975,144,77,Player 2
20180425_102813,120,53,17,Player 1
20180425_102813,968,230,41,Player 2
20180425_102813,989,1240,115,Player 1
20180425_102813,112,1416,171,Player 2
20180425_102813,121,1255,77,Player 2
20180425_102813,990,270,56,Player 2
20180425_102813,991,2,0,Player 2
20180425_102813,976,660,111,Player 2
20180425_102813,992,14,2,Player 2
20180425_102813,113,400,63,Player 2
20180425_102813,993,28,3,Player 2
20180425_102813,977,6,6,Player 2
20180425_102813,978,10,1,Player 2
20180425_102813,994,16,4,Player 2
20180425_102813,946,800,237,Player 2
20180425_102813,969,2000,138,
20180425_102813,970,35,5,Player 1
20180425_102813,971,87,11,Player 1
20180425_102813,972,139,19,Player 1
20180425_102813,134,7,0,Player 1
20180425_102813,135,37,5,Player 1
20180425_102813,136,63,9,Player 1
20180425_102813,122,2000,154,
20180425_102813,114,1336,143,Player 2
20180425_102813,979,1332,167,Player 2
20180425_102813,995,1541,191,Player 2
20180425_102813,137,1244,124,Player 1
20180425_102813,947,1737,231,Player 2
20180425_102813,980,1678,119,Player 1
20180425_102813,123,2000,175,
20180425_102813,124,1,0,Player 1
20180425_102813,125,61,10,Player 1
20180425_102813,981,83,17,Player 1
20180425_102813,138,1523,107,Player 2
20180425_102813,996,419,150,Player 1
20180425_102813,115,1400,205,Player 2
20180425_102813,139,486,65,Player 2
20180425_102813,997,332,47,Player 2
20180425_102813,140,126,17,Player 2
20180425_102813,126,2000,120,
20180425_102813,998,975,90,Player 2
20180425_102813,141,1357,90,Player 2
20180425_102813,982,872,192,Player 2
20180425_102813,142,218,23,Player 2
20180425_102813,116,629,163,Player 1
20180425_102813,127,2000,179,
20180425_102813,143,1359,91,Player 2
20180425_102813,983,1680,141,Player 1
20180425_102813,948,1659,391,Player 1
20180425_102813,984,53,6,Player 1
20180425_102813,128,568,75,Player 2
20180425_102813,144,1261,98,Player 2
20180425_102813,985,329,55,Player 1
20180425_102813,986,31,11,Player 1
20180425_102813,117,1495,204,Player 2
20180425_102813,999,1115,242,Player 1
20180425_102813,987,131,24,Player 1
20180425_102813,145,357,42,Player 1
20180425_102813,150,219,36,Player 1
20180425_102813,988,399,47,Player 1
20180425_102813,129,1461,121,Player 2
20180425_102813,151,306,36,Player 2
20180425_102813,949,335,159,Player 1
20180425_102813,146,1194,69,Player 2
20180425_102813,166,190,120,Player 2
20180425_102813,152,704,78,Player 2
20180425_102813,130,980,107,Player 1
20180425_102813,147,1468,98,Player 1
20180425_102813,182,978,132,Player 1
20180425_102813,950,427,148,Player 1
20180425_102813,167,1780,130,Player 1
20180425_102813,951,302,53,Player 2
20180425_102813,183,1158,113,Player 2
20180425_102813,131,1333,137,Player 2
20180425_102813,148,1751,128,Player 2
20180425_102813,153,1972,145,Player 1
20180425_102813,168,795,128,Player 1
20180425_102813,952,689,151,Player 1
20180425_102813,132,1034,119,Player 1
20180425_102813,149,1838,151,Player 1
20180425_102813,184,2000,204,
20180425_102813,21,340,594,Player 2
20180425_102813,214,72,10,Player 2
20180425_102813,185,136,22,Player 2
20180425_102813,198,985,99,Player 1
20180425_102813,199,130,18,Player 2
20180425_102813,154,1570,276,Player 1
20180425_102813,200,259,35,Player 1
20180425_102813,186,1046,91,Player 2
20180425_102813,187,112,17,Player 2
20180425_102813,155,339,42,Player 1
20180425_102813,169,1366,273,Player 2
20180425_102813,201,479,55,Player 1
20180425_102813,188,264,38,Player 2
20180425_102813,156,508,49,Player 2
20180425_102813,170,154,52,Player 2
20180425_102813,215,763,165,Player 2
20180425_102813,189,242,73,Player 2
20180425_102813,190,40,11,Player 2
20180425_102813,157,1022,94,Player 2
20180425_102813,202,1231,129,Player 1
20180425_102813,203,19,2,Player 1
20180425_102813,953,1339,383,Player 2
20180425_102813,191,186,40,Player 2
20180425_102813,171,1369,117,Player 1
20180425_102813,204,487,54,Player 1
20180425_102813,205,63,11,Player 1
20180425_102813,192,355,67,Player 1
20180425_102813,954,195,78,Player 1
20180425_102813,193,39,12,Player 1
20180425_102813,206,183,25,Player 1
20180425_102813,158,995,116,Player 1
20180425_102813,194,252,34,Player 2
20180425_102813,207,906,94,Player 2
20180425_102813,208,49,15,Player 1
20180425_102813,172,911,200,Player 1
20180425_102813,159,1025,116,Player 1
20180425_102813,195,1579,100,Player 2
20180425_102813,216,2000,351,
20180425_102813,160,155,45,Player 1
20180425_102813,209,589,77,Player 1
20180425_102813,217,83,24,Player 1
20180425_102813,161,107,53,Player 1
20180425_102813,173,425,111,Player 1
20180425_102813,955,1632,259,Player 2
20180425_102813,196,1286,148,Player 1
20180425_102813,197,22,6,Player 2
20180425_102813,210,982,104,Player 2
20180425_102813,162,1546,121,Player 2
20180425_102813,211,507,58,Player 1
