Session,Game,Turns,Elapsed,Winners
20180425_125126,223,252,11,Player 2
20180425_125126,224,1000,36,
20180425_125126,225,350,17,Player 2
20180425_125126,226,2,0,Player 2
20180425_125126,227,2,0,Player 2
20180425_125126,228,564,23,Player 2
20180425_125126,229,1000,35,
20180425_125126,230,30,1,Player 2
20180425_125126,231,226,10,Player 2
20180425_125126,232,287,11,Player 1
20180425_125126,233,1000,24,
20180425_125126,234,780,26,Player 2
20180425_125126,235,1000,26,
20180425_125126,236,1000,28,
20180425_125126,237,1000,31,
20180425_125126,238,1000,32,
20180425_125126,239,1000,35,
20180425_125126,240,79,5,Player 1
20180425_125126,241,1000,33,
20180425_125126,242,1000,35,
20180425_125126,243,278,12,Player 2
20180425_125126,244,1000,28,
20180425_125126,245,1000,29,
20180425_125126,246,1000,31,
20180425_125126,247,1000,29,
20180425_125126,248,322,14,Player 2
20180425_125126,249,77,3,Player 1
