Session,Game,Turns,Elapsed,Winners
20180424_171234,140,1028,23,Player 2
20180424_171234,188,1891,31,Player 1
20180424_171234,2616,815,17,Player 1
20180424_171234,141,973,19,Player 1
20180424_171234,5084,2000,109,
20180424_171234,2617,478,9,Player 2
20180424_171234,7595,473,73,Player 1
20180424_171234,189,1310,32,Player 2
20180424_171234,206,186,5,Player 2
20180424_171234,7596,658,19,Player 2
20180424_171234,2629,1606,61,Player 1
20180424_171234,2618,1985,29,Player 1
20180424_171234,7597,624,13,Player 2
20180424_171234,207,902,18,Player 2
20180424_171234,2630,658,14,Player 2
20180424_171234,2619,1116,17,Player 2
20180424_171234,2631,972,21,Player 2
20180424_171234,208,1740,29,Player 2
20180424_171234,7598,1972,34,Player 2
20180424_171234,2620,1396,22,Player 2
20180424_171234,7599,90,2,Player 2
20180424_171234,209,1411,24,Player 1
20180424_171234,2632,1594,26,Player 1
20180424_171234,2621,1390,24,Player 2
20180424_171234,2633,242,6,Player 2
20180424_171234,7600,2000,30,
20180424_171234,210,806,19,Player 2
20180424_171234,211,445,10,Player 1
20180424_171234,2634,1237,23,Player 1
20180424_171234,212,152,3,Player 2
20180424_171234,2622,1554,30,Player 2
20180424_171234,7601,1816,30,Player 1
20180424_171234,7602,447,9,Player 1
20180424_171234,2623,820,17,Player 2
20180424_171234,2635,1230,23,Player 2
20180424_171234,213,1356,24,Player 2
20180424_171234,2636,229,5,Player 1
20180424_171234,7603,680,14,Player 2
20180424_171234,2624,801,17,Player 1
20180424_171234,214,553,12,Player 1
20180424_171234,2637,1039,19,Player 1
20180424_171234,2625,276,9,Player 2
20180424_171234,7604,712,16,Player 2
20180424_171234,2626,569,12,Player 1
20180424_171234,215,2000,29,
20180424_171234,2638,1306,22,Player 2
20180424_171234,7605,1027,22,Player 1
20180424_171234,7606,195,5,Player 1
20180424_171234,2642,965,21,Player 1
20180424_171234,216,659,15,Player 1
20180424_171234,217,248,6,Player 2
20180424_171234,2639,1769,29,Player 1
20180424_171234,2643,850,16,Player 2
20180424_171234,7607,1062,19,Player 2
20180424_171234,7608,361,8,Player 1
20180424_171234,5085,1142,238,Player 2
20180424_171234,218,1180,23,Player 2
20180424_171234,5086,143,4,Player 1
20180424_171234,5087,74,1,Player 2
20180424_171234,7609,665,15,Player 1
20180424_171234,2644,479,25,Player 1
20180424_171234,5088,1439,26,Player 1
20180424_171234,219,2000,29,
20180424_171234,5089,18,0,Player 2
20180424_171234,5090,92,2,Player 2
20180424_171234,220,101,2,Player 1
20180424_171234,5091,48,3,Player 2
20180424_171234,7610,1358,25,Player 2
20180424_171234,221,94,4,Player 2
20180424_171234,7611,108,2,Player 2
20180424_171234,2645,2000,27,
20180424_171234,2646,34,1,Player 2
20180424_171234,2647,54,1,Player 2
20180424_171234,2648,84,2,Player 2
20180424_171234,5092,360,8,Player 2
20180424_171234,7612,238,6,Player 2
20180424_171234,222,739,17,Player 1
20180424_171234,223,307,7,Player 1
20180424_171234,2649,911,21,Player 1
20180424_171234,2650,158,3,Player 2
20180424_171234,7613,1203,23,Player 1
20180424_171234,5093,2000,31,
20180424_171234,7614,308,7,Player 2
20180424_171234,2651,484,11,Player 2
20180424_171234,224,1651,24,Player 1
20180424_171234,5094,1024,16,Player 1
20180424_171234,7615,1974,26,Player 2
20180424_171234,5095,592,12,Player 2
20180424_171234,7616,166,3,Player 2
20180424_171234,225,1220,24,Player 2
20180424_171234,5096,394,7,Player 2
20180424_171234,5097,244,5,Player 2
20180424_171234,7617,490,11,Player 2
20180424_171234,7618,186,5,Player 2
20180424_171234,5098,431,10,Player 1
20180424_171234,2652,1392,48,Player 2
20180424_171234,226,919,19,Player 1
20180424_171234,5099,468,10,Player 2
20180424_171234,7619,682,15,Player 2
20180424_171234,2653,658,14,Player 2
20180424_171234,7620,495,11,Player 1
20180424_171234,227,1679,27,Player 1
20180424_171234,5100,851,18,Player 1
20180424_171234,2640,1177,23,Player 1
20180424_171234,7621,444,10,Player 2
20180424_171234,7622,58,3,Player 2
20180424_171234,2654,1229,22,Player 1
20180424_171234,7623,63,1,Player 1
20180424_171234,228,404,10,Player 2
20180424_171234,229,213,5,Player 1
20180424_171234,190,470,427,Player 2
20180424_171234,230,408,8,Player 2
20180424_171234,2655,1202,19,Player 2
20180424_171234,7624,989,24,Player 1
20180424_171234,7625,55,1,Player 1
20180424_171234,231,619,14,Player 1
20180424_171234,232,13,0,Player 1
20180424_171234,7626,321,8,Player 1
20180424_171234,191,1323,24,Player 1
20180424_171234,233,239,6,Player 1
20180424_171234,7627,367,9,Player 1
20180424_171234,7628,25,0,Player 1
20180424_171234,234,360,9,Player 2
20180424_171234,2656,1743,32,Player 1
20180424_171234,7629,357,10,Player 1
20180424_171234,192,739,19,Player 1
20180424_171234,193,398,11,Player 2
20180424_171234,2657,1087,21,Player 1
20180424_171234,235,1626,22,Player 1
20180424_171234,194,454,10,Player 2
20180424_171234,7630,1471,26,Player 1
20180424_171234,195,69,2,Player 1
20180424_171234,7631,239,6,Player 1
20180424_171234,7632,13,0,Player 1
20180424_171234,236,712,19,Player 2
20180424_171234,196,297,7,Player 1
20180424_171234,7633,193,5,Player 1
20180424_171234,2658,1383,23,Player 1
20180424_171234,237,543,15,Player 1
20180424_171234,238,37,1,Player 1
20180424_171234,239,79,1,Player 1
20180424_171234,7634,946,20,Player 2
20180424_171234,197,1033,21,Player 1
20180424_171234,2659,1178,23,Player 2
20180424_171234,2660,155,3,Player 1
20180424_171234,7635,317,9,Player 1
20180424_171234,2661,137,3,Player 1
20180424_171234,198,503,12,Player 1
20180424_171234,2662,27,1,Player 1
20180424_171234,2663,83,2,Player 1
20180424_171234,7636,319,8,Player 1
20180424_171234,7637,27,0,Player 1
20180424_171234,240,751,23,Player 1
20180424_171234,241,135,3,Player 1
20180424_171234,2664,378,8,Player 2
20180424_171234,199,571,15,Player 1
20180424_171234,7638,356,8,Player 2
20180424_171234,5101,283,162,Player 1
20180424_171234,2665,397,11,Player 1
