Session,Game,Turns,Elapsed,Winners
20180425_132758,189,194,496,Player 2
20180425_132758,190,1000,170,
20180425_132758,191,351,710,Player 1
20180425_132758,192,1000,534,
20180425_132758,193,1000,143,
20180425_132758,194,142,288,Player 2
20180425_132758,195,274,550,Player 2
20180425_132758,196,1000,409,
20180425_132758,197,83,231,Player 1
20180425_132758,198,1000,631,
20180425_132758,199,428,804,Player 2
20180425_132758,200,1000,345,
20180425_132758,201,1000,876,
20180425_132758,202,166,374,Player 2
20180425_132758,203,1000,816,
20180425_132758,204,1000,466,
20180425_132758,205,739,295,Player 1
20180425_132758,206,242,493,Player 2
20180425_132758,207,308,767,Player 2
20180425_132758,208,592,232,Player 2
20180425_132758,209,1000,459,
20180425_132758,210,1,5,Player 1
20180425_132758,211,53,163,Player 1
20180425_132758,212,1000,496,
20180425_132758,213,1000,606,
20180425_132758,214,1000,563,
20180425_132758,215,242,513,Player 2
20180425_132758,216,1000,355,
20180425_132758,217,1000,261,
20180425_132758,218,512,15,Player 2
20180425_132758,219,1000,748,
20180425_132758,220,1000,752,
20180425_132758,221,692,975,Player 2
20180425_132758,222,54,152,Player 2
20180425_132758,223,845,350,Player 1
20180425_132758,224,185,479,Player 1
20180425_132758,225,510,37,Player 2
20180425_132758,226,11,34,Player 1
20180425_132758,227,41,105,Player 1
20180425_132758,228,82,209,Player 2
20180425_132758,229,1000,504,
20180425_132758,230,47,133,Player 1
20180425_132758,231,6,15,Player 2
20180425_132758,232,38,99,Player 2
20180425_132758,233,747,991,Player 1
20180425_132758,234,540,964,Player 2
20180425_132758,235,159,439,Player 1
20180425_132758,236,606,278,Player 2
20180425_132758,237,67,279,Player 1
20180425_132758,238,356,217,Player 2
20180425_132758,239,250,581,Player 2
20180425_132758,240,33,97,Player 1
20180425_132758,241,379,915,Player 1
20180425_132758,242,1000,374,
20180425_132758,243,70,176,Player 2
20180425_132758,244,270,621,Player 2
20180425_132758,245,1000,391,
20180425_132758,246,151,372,Player 1
20180425_132758,247,17,49,Player 1
20180425_132758,248,838,181,Player 2
20180425_132758,249,1000,135,
